Nom;Téléphone;Site;Email_Scrapé;Pixel_FB;Mobile_OK;CMS;IA_Relevant
Mon Forfait Solaire.com;Numéro de téléphone: +33 805 38 97 79;http://www.monforfaitsolaire.com/;NOT_FOUND;NON;NON;NOT_FOUND;FALSE
Art et Elec Perpignan - Panneau photovoltaïque - borne électrique - carport solaire - climatisation;Numéro de téléphone: +33 4 48 07 06 77;https://artetelec.com/;NOT_FOUND;NON;OUI;WordPress;TRUE
MC-ENERGY - Installation Panneaux Solaires Photovoltaïques;Numéro de téléphone: +33 6 50 15 85 13;https://www.mcenergy.fr/;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;NON;OUI;WordPress;TRUE
100% ENERGIE;Numéro de téléphone: +33 4 68 92 06 32;http://www.100pour100energie.com/;contact@100pourcentenergie.fr;NON;OUI;NOT_FOUND;TRUE
Ets SOLER Energies;Numéro de téléphone: +33 4 68 55 04 92;http://www.soler-energies.fr/;contact@soler-energies.fr;NON;OUI;WordPress;TRUE
Ecobat Energie;Numéro de téléphone: +33 4 68 89 02 44;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Ambiance Energie☀️❄️ | Photovoltaïque - Clim - Pompe à chaleur | Toulouges;Numéro de téléphone: +33 4 68 85 18 35;http://www.ambiance-energie.fr/;melvin.monzo@ambiance-energie.fr;NON;OUI;WordPress;TRUE
Alter Services;Numéro de téléphone: +33 4 68 37 46 79;https://alter-services.net/;contact@alter-energies.com;NON;OUI;WordPress;TRUE
BCE - Bureau des conformités de l’énergie - Panneaux solaires;Numéro de téléphone: +33 4 11 81 97 30;http://www.groupebce.fr/;NOT_FOUND;NON;OUI;WordPress;FALSE
LUMYCOM - Télécommunications & Energie;Numéro de téléphone: +33 4 68 92 45 90;http://lumycom.com/;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Alliantz Perpignan;Numéro de téléphone: +33 4 68 29 56 49;https://alliantz.fr/;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
Pac&Sun;Numéro de téléphone: +33 6 09 07 01 02;http://www.pacandsun.fr/;contact.pacsun@gmail.com;NON;OUI;WordPress;TRUE
Solaire France;Numéro de téléphone: +33 6 09 57 26 90;http://www.solairefrance.fr/en/contact.html;NOT_FOUND;NON;NON;NOT_FOUND;TRUE
CLIMAX - Climatisation à Perpignan;Numéro de téléphone: +33 4 68 52 52 80;https://climax-perpignan.fr/;accueil@climax.fr;NON;OUI;WordPress;TRUE
Ecom conseil;Numéro de téléphone: +33 4 68 67 05 67;https://www.facebook.com/ecomconseil.energiesrenouvelables;contact@ecom-conseil.net;NON;OUI;Wix;TRUE
Résultats;Numéro de téléphone: +33 4 72 41 33 34;https://www.eco-solution-energie.com/;direction@eco-solution-energie.com;NON;OUI;WordPress;TRUE
SYNAPSE-ACTIV;Numéro de téléphone: +33 6 14 89 82 37;http://synapse-activ.fr/;contact@synapse-activ.fr;NON;OUI;WordPress;TRUE
SAS ISO CONFORT - Futur Habitat;Numéro de téléphone: +33 4 68 09 22 59;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
SmartHome Solutions | Intégrateur domotique - Photovoltaïque - Climatisation | Perpignan;Numéro de téléphone: +33 6 60 71 71 92;https://smarthome-solutions.fr/;contact@smarthome-solutions.fr;NON;OUI;WordPress;TRUE
SANI CLIM - Climatisation, Photovoltaïque, Chauffe-eau solaire, Energies Renouvelables;Numéro de téléphone: +33 4 68 92 89 73;http://climatisation-daikin-perpignan.com/;infos@saniclim66.fr;NON;OUI;WordPress;TRUE
SARL ADDH;Numéro de téléphone: +33 4 68 62 88 77;https://www.addh.eu/;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
Ecoplanet Distribution Fournisseur de Panneaux Solaires et Kits Photovoltaiques;Numéro de téléphone: +33 9 70 66 92 57;https://www.ecoplanet-distribution.fr/;NOT_FOUND;NON;OUI;WordPress;TRUE
Sunchain;NOT_FOUND;https://www.sunchain.fr/;info@sunchain.fr;NON;OUI;NOT_FOUND;TRUE
FC Energies - Electricité - Climatisation - Plomberie - Photovoltaïques - Pompes à Chaleur;Numéro de téléphone: +33 7 60 88 61 96;http://www.fcenergies.fr/;contact@fcenergies.fr;NON;OUI;WordPress;TRUE
Aldelec;Numéro de téléphone: +33 4 68 83 17 20;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Énergie France Confort - Pia;Numéro de téléphone: +33 4 68 28 17 73;https://energiefranceconfort.fr/;NOT_FOUND;NON;OUI;WordPress;TRUE
Ostal;Numéro de téléphone: +33 4 68 40 07 44;https://www.agence-ostal.com/;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
SOLARTIS SAS;NOT_FOUND;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Energie R BET;Numéro de téléphone: +33 4 68 73 85 67;http://www.energie-r.fr/;NOT_FOUND;NON;OUI;WordPress;FALSE
Les Panneaux Solaires - Installation de panneaux solaires;Numéro de téléphone: +33 4 68 66 19 59;http://www.saslps.com/;lespanneauxsolaires@yahoo.fr;NON;OUI;WordPress;TRUE
Greenergie Installation Bureau;Numéro de téléphone: +33 7 61 55 07 07;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
A2G-ENERGIE -photovoltaïque, pompes a chaleur air eau, climatisation;Numéro de téléphone: +33 4 68 29 45 71;http://a2g-energie.fr/;NOT_FOUND;NON;NON;NOT_FOUND;FALSE
