Nom;Téléphone;Site;Email_Scrapé;Pixel_FB;Mobile_OK;CMS;IA_Relevant
DCELEC & PLUS;Numéro de téléphone: 0496 39 69 19;https://www.google.com/url?q=https://www.dcelec.be/&opi=79508299&sa=U&ved=0ahUKEwi2jaez3-iRAxVhwQIHHaGhAZQQ61gIEigO&usg=AOvVaw3qzhIXVCSIyuXiJN2cMYLM;info@dcelec.be;NON;OUI;NOT_FOUND;TRUE
DamElec;Numéro de téléphone: 0473 99 43 77;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
CRT & FILS SRL;Numéro de téléphone: 0486 91 74 35;https://www.google.com/url?q=http://www.crt-fils.be/&opi=79508299&sa=U&ved=0ahUKEwj1_uHD3-iRAxWA8gIHHfzbHa4Q61gIEigO&usg=AOvVaw0R61JjbG0xpCcqoSj0TAbr;info@crt-fils.be;OUI;OUI;WordPress;TRUE
AFELEC srl;Numéro de téléphone: 0479 59 83 95;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
VMC - ELECTRICITE MAZIPRO;Numéro de téléphone: 0487 24 62 90;https://www.google.com/url?q=https://www.mazipro.be/&opi=79508299&sa=U&ved=0ahUKEwj-wuvU3-iRAxUk-gIHHbyCCX8Q61gIEigO&usg=AOvVaw2uCjzFhsRUDlJLzrJpLKED;info@mazipro.com;NON;OUI;NOT_FOUND;TRUE
E.G.D.I. srl;Numéro de téléphone: 0495 12 11 11;https://www.google.com/url?q=https://plombier-electricien-bruxelles.com/hypnotherapeute&opi=79508299&sa=U&ved=0ahUKEwiEvN7Y3-iRAxUS0QIHHXjTNrwQ61gIEigO&usg=AOvVaw1KZjFCJQbUBLvCkVpkuCY6;NOT_FOUND;NON;OUI;NOT_FOUND;FALSE
Quentin L Electricien Sprl;NOT_FOUND;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Enzelec;Numéro de téléphone: 0492 43 59 86;https://www.google.com/url?q=http://enzelec.be/&opi=79508299&sa=U&ved=0ahUKEwimvKHz3-iRAxUPwAIHHYBaAOMQ61gIEigO&usg=AOvVaw13bjG1LHrGptISq9w_a4jP;NOT_FOUND;NON;OUI;WordPress;TRUE
Electherm;Numéro de téléphone: 02 886 07 48;https://www.google.com/url?q=https://www.electherm.be/&opi=79508299&sa=U&ved=0ahUKEwiI2rj23-iRAxUx1gIHHcIGAgYQ61gIEigO&usg=AOvVaw3qMOoG9BsoV13MWouQjY1r;info@electherm.be;NON;OUI;WordPress;TRUE
V'Electricien - Dalimier Boris;Numéro de téléphone: 0470 89 48 50;https://www.google.com/url?q=https://velectricien.be/&opi=79508299&sa=U&ved=0ahUKEwiexcD53-iRAxU50AIHHa7vGRwQ61gIEigO&usg=AOvVaw296ZSKfxDe4NMcrDJVsWdV;info@velectricien.be;NON;OUI;NOT_FOUND;TRUE
Oliwood. Électricien. Menuisier. Dépannage;Numéro de téléphone: 0496 53 24 89;https://www.google.com/url?q=https://oli-wood.be/&opi=79508299&sa=U&ved=0ahUKEwjB-dr83-iRAxUh2wIHHai4C0QQ61gIEigO&usg=AOvVaw2_qTRO8-54NnRsFzGSjYqD;olivier.desmit@oli-wood.be;NON;OUI;WordPress;TRUE
Koubaa électricité générale - Dépannage électrique Bruxelles 24/7;Numéro de téléphone: 0489 41 27 84;https://www.google.com/url?q=https://www.koubaa-electricien.be/&opi=79508299&sa=U&ved=0ahUKEwj__MCA4OiRAxVG1gIHHWL-CbQQ61gIEigO&usg=AOvVaw0fqxnosvd2xKd_RWU28tcw;NOT_FOUND;NON;OUI;WordPress;TRUE
Électricien auto SFMJ GROUP;Numéro de téléphone: 0489 63 82 99;https://www.google.com/url?q=https://electricienautosfmj.com/&opi=79508299&sa=U&ved=0ahUKEwi6s8SE4OiRAxVO2QIHHXdGAEUQ61gIEigO&usg=AOvVaw2xf125meukjuBL9i1uQHE3;NOT_FOUND;NON;OUI;WordPress;TRUE
Energylink;Numéro de téléphone: 0472 96 72 19;https://www.google.com/url?q=https://www.energylink.be/&opi=79508299&sa=U&ved=0ahUKEwia_tKH4OiRAxXR2QIHHdv0AAcQ61gIEigO&usg=AOvVaw3NMKI-j3KLBCIpUHGc137x;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
E.j.f.;Numéro de téléphone: 0479 29 07 89;https://www.google.com/url?q=http://www.ejfsprl.be/&opi=79508299&sa=U&ved=0ahUKEwietJiM4OiRAxWdR_4FHaeRNd0Q61gIEigO&usg=AOvVaw1d9kcIAbhoF3FJIQTnY2y3;SPRLEJF@gmail.com;NON;OUI;NOT_FOUND;TRUE
TC Electricité & Construction;Numéro de téléphone: 02 640 51 70;https://www.google.com/url?q=https://www.tc-electricite.be/&opi=79508299&sa=U&ved=0ahUKEwiMjpiP4OiRAxUr2AIHHWPhEkoQ61gIEigO&usg=AOvVaw06rQwqyyOZqTkEXARVVpQK;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
Electricité Eclair & Renov;Numéro de téléphone: 0476 96 32 15;https://www.google.com/url?q=https://www.electricite-eclair.be/&opi=79508299&sa=U&ved=0ahUKEwiWqYaT4OiRAxXB0wIHHUbxA2MQ61gIEigO&usg=AOvVaw2DGAU0_ZPWYuGZu9FWFuMR;eclairenov@gmail.com;NON;OUI;NOT_FOUND;TRUE
RM electro-chauffe;Numéro de téléphone: 0494 62 99 64;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Entretien Dépannage Chaudière Bruxelles : Electricchauf;Numéro de téléphone: 0484 79 59 70;https://www.google.com/url?q=http://www.electricchauf.be/&opi=79508299&sa=U&ved=0ahUKEwicr4Wl4OiRAxUW1wIHHY_LEt8Q61gIEigO&usg=AOvVaw25G-VwMQt_gU5Ynk2SzhhF;NOT_FOUND;NON;OUI;NOT_FOUND;TRUE
Électricien Zitelect;Numéro de téléphone: 0495 15 15 09;NOT_FOUND;NOT_FOUND;NON;NON;NOT_FOUND;UNKNOWN
Electricité André & Fils;Numéro de téléphone: 02 344 37 96;https://www.google.com/url?q=https://www.andre-electricien.be/&opi=79508299&sa=U&ved=0ahUKEwiIr-a14OiRAxUQ5QIHHUfcC8QQ61gIEigO&usg=AOvVaw3ziBvuk2rjMNf82sIKj1_V;andre.electricien@skynet.be;NON;OUI;Wix;TRUE
O’telecpa;Numéro de téléphone: 0484 44 73 21;https://www.google.com/url?q=https://www.otelecpa.com/&opi=79508299&sa=U&ved=0ahUKEwi_g4y54OiRAxVyRv4FHTBBB4EQ61gIEigO&usg=AOvVaw08EjzG1lWgzo3ROQuIKdOS;support@webador.fr;NON;OUI;NOT_FOUND;TRUE
Courant & Solutions;Numéro de téléphone: 0476 29 42 91;https://www.google.com/url?q=https://www.courantetsolutions.com/&opi=79508299&sa=U&ved=0ahUKEwigtsW84OiRAxX40gIHHZSZDyUQ61gIEigO&usg=AOvVaw2dUbgSMn0koob46oL1HV1q;utilisateur@domaine.com;NON;OUI;Squarespace;TRUE
Solelec;Numéro de téléphone: 0492 51 09 31;https://www.google.com/url?q=https://www.solelec.be/&opi=79508299&sa=U&ved=0ahUKEwjGpevA4OiRAxUBzwIHHeMQC6QQ61gIEigO&usg=AOvVaw1uf6VZ4GA6Spy40oNAQctV;contact@solelec.be;NON;OUI;NOT_FOUND;TRUE
ABD-ELECT;Numéro de téléphone: 0477 75 54 26;https://www.google.com/url?q=http://abd-elect.be/&opi=79508299&sa=U&ved=0ahUKEwiWhuPE4OiRAxWu2QIHHQrlF8sQ61gIEigO&usg=AOvVaw362lf_dTcVaq4u36dqaqxV;info@abd-elect.be;NON;OUI;WordPress;FALSE
Scos Sprl Electricien;Numéro de téléphone: 0486 63 32 96;https://www.google.com/url?q=http://www.scos-sprl.be/&opi=79508299&sa=U&ved=0ahUKEwjoz_fI4OiRAxWZwgIHHV1BGhMQ61gIEigO&usg=AOvVaw1iC4JakHSeMQEAuQiSWYM3;NOT_FOUND;NON;OUI;WordPress;TRUE
Hendrickx Electricité;Numéro de téléphone: 02 649 55 98;https://www.google.com/url?q=https://www.hpelec.be/&opi=79508299&sa=U&ved=0ahUKEwjNr9DM4OiRAxXc5AIHHSGkJJoQ61gIEigO&usg=AOvVaw09aPzlZ5siR1lwhEyhBtrS;NOT_FOUND;NON;OUI;WordPress;TRUE
Electro-Life;Numéro de téléphone: 0465 25 49 54;https://www.google.com/url?q=https://www.electro-life.be/&opi=79508299&sa=U&ved=0ahUKEwidrebQ4OiRAxXM-AIHHQ16ABgQ61gIEigO&usg=AOvVaw3t8HNg2yr_eP2MorFpTcdx;support@webador.fr;NON;OUI;NOT_FOUND;TRUE
V.d.a. Depannage;Numéro de téléphone: 0486 50 23 00;https://www.google.com/url?q=http://www.vda-depannage.be/&opi=79508299&sa=U&ved=0ahUKEwi-99HU4OiRAxWz0wIHHd3EAewQ61gIFCgQ&usg=AOvVaw0QdYtfhHr0JKJ5kQmhPGdp;NOT_FOUND;NON;NON;NOT_FOUND;TRUE
Électricité Générale Belcodex;Numéro de téléphone: 0497 38 36 17;https://www.google.com/url?q=http://www.belcodex.be/&opi=79508299&sa=U&ved=0ahUKEwii6ZrY4OiRAxVIzwIHHUYsMUsQ61gIEigO&usg=AOvVaw3B381TsyQrIX6A1s2wpQ9D;info@belcodex.be;NON;OUI;WordPress;TRUE
VMC - Van Damme;Numéro de téléphone: 0470 33 32 09;https://www.google.com/url?q=https://vmc-vandamme.be/&opi=79508299&sa=U&ved=0ahUKEwjapfPb4OiRAxX36gIHHRubE1YQ61gIEigO&usg=AOvVaw2WtAWt5GZup_beHPXDCNOp;info@vmc-vandamme.be;NON;OUI;WordPress;TRUE
